,linear_compensation,sampling,tap,max_tap,batch_size,neuron,epochs,learning_rate,activation,N,itr,seed,bit_num,target_dir,step,image_number,ebtb,form,n,equalize,baudrate,PdBm,Ledfa,stepedfa,gamma,D,Alpha,NF,Lmax,ase,params_path,train_samples
1540,FALSE,1,351,501,100,40,500,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001540.pth,2000
1541,FALSE,1,401,501,100,40,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001541.pth,2000
1542,FALSE,1,401,501,100,40,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001542.pth,2000
1543,FALSE,1,401,501,100,40,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001543.pth,2000
1544,FALSE,1,401,501,100,40,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001544.pth,2000
1545,FALSE,1,401,501,100,40,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001545.pth,2000
1546,FALSE,1,401,501,100,40,300,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001546.pth,2000
1547,FALSE,1,401,501,100,40,350,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001547.pth,2000
1548,FALSE,1,401,501,100,40,400,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001548.pth,2000
1549,FALSE,1,401,501,100,40,450,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001549.pth,2000
1550,FALSE,1,401,501,100,40,500,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001550.pth,2000
1551,FALSE,1,451,501,100,40,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001551.pth,2000
1552,FALSE,1,451,501,100,40,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001552.pth,2000
1553,FALSE,1,451,501,100,40,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001553.pth,2000
1554,FALSE,1,451,501,100,40,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001554.pth,2000
1555,FALSE,1,451,501,100,40,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001555.pth,2000
1556,FALSE,1,451,501,100,40,300,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001556.pth,2000
1557,FALSE,1,451,501,100,40,350,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001557.pth,2000
1558,FALSE,1,451,501,100,40,400,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001558.pth,2000
1559,FALSE,1,451,501,100,40,450,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001559.pth,2000
1560,FALSE,1,451,501,100,40,500,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001560.pth,2000
1561,FALSE,1,501,501,100,40,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001561.pth,2000
1562,FALSE,1,501,501,100,40,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001562.pth,2000
1563,FALSE,1,501,501,100,40,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001563.pth,2000
1564,FALSE,1,501,501,100,40,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001564.pth,2000
1565,FALSE,1,501,501,100,40,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001565.pth,2000
1566,FALSE,1,501,501,100,40,300,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001566.pth,2000
1567,FALSE,1,501,501,100,40,350,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001567.pth,2000
1568,FALSE,1,501,501,100,40,400,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001568.pth,2000
1569,FALSE,1,501,501,100,40,450,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001569.pth,2000
1570,FALSE,1,501,501,100,40,500,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001570.pth,2000
1571,TRUE,1,1,501,100,20,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001571.pth,2000
1572,TRUE,1,1,501,100,20,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001572.pth,2000
1573,TRUE,1,1,501,100,20,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001573.pth,2000
1574,TRUE,1,1,501,100,20,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001574.pth,2000
1575,TRUE,1,1,501,100,20,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001575.pth,2000
1576,TRUE,1,1,501,100,20,300,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001576.pth,2000
1577,TRUE,1,1,501,100,20,350,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001577.pth,2000
1578,TRUE,1,1,501,100,20,400,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001578.pth,2000
1579,TRUE,1,1,501,100,20,450,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001579.pth,2000
1580,TRUE,1,1,501,100,20,500,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001580.pth,2000
1581,TRUE,1,51,501,100,20,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001581.pth,2000
1582,TRUE,1,51,501,100,20,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001582.pth,2000
1583,TRUE,1,51,501,100,20,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001583.pth,2000
1584,TRUE,1,51,501,100,20,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001584.pth,2000
1585,TRUE,1,51,501,100,20,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001585.pth,2000
1586,TRUE,1,51,501,100,20,300,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001586.pth,2000
1587,TRUE,1,51,501,100,20,350,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001587.pth,2000
1588,TRUE,1,51,501,100,20,400,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001588.pth,2000
1589,TRUE,1,51,501,100,20,450,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001589.pth,2000
1590,TRUE,1,51,501,100,20,500,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001590.pth,2000
1591,TRUE,1,101,501,100,20,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001591.pth,2000
1592,TRUE,1,101,501,100,20,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001592.pth,2000
1593,TRUE,1,101,501,100,20,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001593.pth,2000
1594,TRUE,1,101,501,100,20,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001594.pth,2000
1595,TRUE,1,101,501,100,20,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001595.pth,2000
1596,TRUE,1,101,501,100,20,300,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001596.pth,2000
1597,TRUE,1,101,501,100,20,350,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001597.pth,2000
1598,TRUE,1,101,501,100,20,400,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001598.pth,2000
1599,TRUE,1,101,501,100,20,450,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001599.pth,2000
1600,TRUE,1,101,501,100,20,500,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001600.pth,2000
1601,TRUE,1,151,501,100,20,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001601.pth,2000
1602,TRUE,1,151,501,100,20,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001602.pth,2000
1603,TRUE,1,151,501,100,20,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001603.pth,2000
1604,TRUE,1,151,501,100,20,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001604.pth,2000
1605,TRUE,1,151,501,100,20,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001605.pth,2000
1606,TRUE,1,151,501,100,20,300,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001606.pth,2000
1607,TRUE,1,151,501,100,20,350,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001607.pth,2000
1608,TRUE,1,151,501,100,20,400,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001608.pth,2000
1609,TRUE,1,151,501,100,20,450,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001609.pth,2000
1610,TRUE,1,151,501,100,20,500,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001610.pth,2000
1611,TRUE,1,201,501,100,20,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001611.pth,2000
1612,TRUE,1,201,501,100,20,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001612.pth,2000
1613,TRUE,1,201,501,100,20,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001613.pth,2000
1614,TRUE,1,201,501,100,20,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001614.pth,2000
1615,TRUE,1,201,501,100,20,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001615.pth,2000
1616,TRUE,1,201,501,100,20,300,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001616.pth,2000
1617,TRUE,1,201,501,100,20,350,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001617.pth,2000
1618,TRUE,1,201,501,100,20,400,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001618.pth,2000
1619,TRUE,1,201,501,100,20,450,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001619.pth,2000
1620,TRUE,1,201,501,100,20,500,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001620.pth,2000
1621,TRUE,1,251,501,100,20,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001621.pth,2000
1622,TRUE,1,251,501,100,20,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001622.pth,2000
1623,TRUE,1,251,501,100,20,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001623.pth,2000
1624,TRUE,1,251,501,100,20,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001624.pth,2000
1625,TRUE,1,251,501,100,20,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001625.pth,2000
1626,TRUE,1,251,501,100,20,300,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001626.pth,2000
1627,TRUE,1,251,501,100,20,350,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001627.pth,2000
1628,TRUE,1,251,501,100,20,400,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001628.pth,2000
1629,TRUE,1,251,501,100,20,450,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001629.pth,2000
1630,TRUE,1,251,501,100,20,500,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001630.pth,2000
1631,TRUE,1,301,501,100,20,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001631.pth,2000
1632,TRUE,1,301,501,100,20,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001632.pth,2000
1633,TRUE,1,301,501,100,20,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001633.pth,2000
1634,TRUE,1,301,501,100,20,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001634.pth,2000
1635,TRUE,1,301,501,100,20,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001635.pth,2000
1636,TRUE,1,301,501,100,20,300,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001636.pth,2000
1637,TRUE,1,301,501,100,20,350,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001637.pth,2000
1638,TRUE,1,301,501,100,20,400,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001638.pth,2000
1639,TRUE,1,301,501,100,20,450,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001639.pth,2000
1640,TRUE,1,301,501,100,20,500,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001640.pth,2000
1641,TRUE,1,351,501,100,20,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001641.pth,2000
1642,TRUE,1,351,501,100,20,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001642.pth,2000
1643,TRUE,1,351,501,100,20,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001643.pth,2000
1644,TRUE,1,351,501,100,20,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001644.pth,2000
1645,TRUE,1,351,501,100,20,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001645.pth,2000
1646,TRUE,1,351,501,100,20,300,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001646.pth,2000
1647,TRUE,1,351,501,100,20,350,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001647.pth,2000
1648,TRUE,1,351,501,100,20,400,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001648.pth,2000
1649,TRUE,1,351,501,100,20,450,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001649.pth,2000
1650,TRUE,1,351,501,100,20,500,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001650.pth,2000
1651,TRUE,1,401,501,100,20,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001651.pth,2000
1652,TRUE,1,401,501,100,20,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001652.pth,2000
1653,TRUE,1,401,501,100,20,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001653.pth,2000
1654,TRUE,1,401,501,100,20,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001654.pth,2000
1655,TRUE,1,401,501,100,20,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001655.pth,2000
1656,TRUE,1,401,501,100,20,300,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001656.pth,2000
1657,TRUE,1,401,501,100,20,350,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001657.pth,2000
1658,TRUE,1,401,501,100,20,400,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001658.pth,2000
1659,TRUE,1,401,501,100,20,450,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001659.pth,2000
1660,TRUE,1,401,501,100,20,500,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001660.pth,2000
1661,TRUE,1,451,501,100,20,50,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001661.pth,2000
1662,TRUE,1,451,501,100,20,100,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001662.pth,2000
1663,TRUE,1,451,501,100,20,150,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001663.pth,2000
1664,TRUE,1,451,501,100,20,200,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001664.pth,2000
1665,TRUE,1,451,501,100,20,250,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001665.pth,2000
1666,TRUE,1,451,501,100,20,300,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001666.pth,2000
1667,TRUE,1,451,501,100,20,350,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001667.pth,2000
1668,TRUE,1,451,501,100,20,400,0.001,CReLU,,,1234,10000,,,,,RZ16QAM,32,FALSE,28,1,100,30,1.4,16,0.16,4,2500,TRUE,../data/params/CVNN/params_0000001668.pth,2000
