,tap,max_tap,batch_size,neuron,epochs,learning_rate,activation,N,itr,seed,bit_num,target_dir,step,image_number,ebtb,form,n,equalize,baudrate,PdBm,Ledfa,stepedfa,gamma,D,Alpha,NF,Lmax,ase,params_path,train_samples
731,201,501,100,300,200,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,3,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000731.pth,1548
732,201,501,100,300,250,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,3,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000732.pth,1548
733,201,501,100,300,300,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,3,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000733.pth,1548
734,201,501,100,300,350,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,3,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000734.pth,1548
735,201,501,100,300,400,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,3,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000735.pth,1548
736,201,501,100,300,450,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,3,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000736.pth,1548
737,201,501,100,300,500,0.001,ReLU,13.0,1.0,,,,,,,RZ16QAM,32,False,28,3,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000737.pth,1548
738,1,501,100,300,50,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000738.pth,32268
739,1,501,100,300,100,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000739.pth,32268
740,1,501,100,300,150,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000740.pth,32268
741,1,501,100,300,200,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000741.pth,32268
742,1,501,100,300,250,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000742.pth,32268
743,1,501,100,300,300,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000743.pth,32268
744,1,501,100,300,350,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000744.pth,32268
745,1,501,100,300,400,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000745.pth,32268
746,1,501,100,300,450,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000746.pth,32268
747,1,501,100,300,500,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000747.pth,32268
748,51,501,100,300,50,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000748.pth,32268
749,51,501,100,300,100,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000749.pth,32268
750,51,501,100,300,150,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000750.pth,32268
751,51,501,100,300,200,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000751.pth,32268
752,51,501,100,300,250,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000752.pth,32268
753,51,501,100,300,300,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000753.pth,32268
754,51,501,100,300,350,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000754.pth,32268
755,51,501,100,300,400,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000755.pth,32268
756,51,501,100,300,450,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000756.pth,32268
757,51,501,100,300,500,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000757.pth,32268
758,101,501,100,300,50,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000758.pth,32268
759,101,501,100,300,100,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000759.pth,32268
760,101,501,100,300,150,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000760.pth,32268
761,101,501,100,300,200,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000761.pth,32268
762,101,501,100,300,250,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000762.pth,32268
763,101,501,100,300,300,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000763.pth,32268
764,101,501,100,300,350,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000764.pth,32268
765,101,501,100,300,400,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000765.pth,32268
766,101,501,100,300,450,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000766.pth,32268
767,101,501,100,300,500,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000767.pth,32268
768,151,501,100,300,50,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000768.pth,32268
769,151,501,100,300,100,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000769.pth,32268
770,151,501,100,300,150,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000770.pth,32268
771,151,501,100,300,200,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000771.pth,32268
772,151,501,100,300,250,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000772.pth,32268
773,151,501,100,300,300,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000773.pth,32268
774,151,501,100,300,350,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000774.pth,32268
775,151,501,100,300,400,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000775.pth,32268
776,151,501,100,300,450,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000776.pth,32268
777,151,501,100,300,500,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000777.pth,32268
778,201,501,100,300,50,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000778.pth,32268
779,201,501,100,300,100,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000779.pth,32268
780,201,501,100,300,150,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000780.pth,32268
781,201,501,100,300,200,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000781.pth,32268
782,201,501,100,300,250,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000782.pth,32268
783,201,501,100,300,300,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000783.pth,32268
784,201,501,100,300,350,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000784.pth,32268
785,201,501,100,300,400,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000785.pth,32268
786,201,501,100,300,450,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000786.pth,32268
787,201,501,100,300,500,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-2,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000787.pth,32268
788,1,501,100,300,50,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000788.pth,32268
789,1,501,100,300,100,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000789.pth,32268
790,1,501,100,300,150,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000790.pth,32268
791,1,501,100,300,200,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000791.pth,32268
792,1,501,100,300,250,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000792.pth,32268
793,1,501,100,300,300,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000793.pth,32268
794,1,501,100,300,350,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000794.pth,32268
795,1,501,100,300,400,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000795.pth,32268
796,1,501,100,300,450,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000796.pth,32268
797,1,501,100,300,500,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000797.pth,32268
798,51,501,100,300,50,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000798.pth,32268
799,51,501,100,300,100,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000799.pth,32268
800,51,501,100,300,150,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000800.pth,32268
801,51,501,100,300,200,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000801.pth,32268
802,51,501,100,300,250,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000802.pth,32268
803,51,501,100,300,300,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000803.pth,32268
804,51,501,100,300,350,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000804.pth,32268
805,51,501,100,300,400,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000805.pth,32268
806,51,501,100,300,450,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000806.pth,32268
807,51,501,100,300,500,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000807.pth,32268
808,101,501,100,300,50,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000808.pth,32268
809,101,501,100,300,100,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000809.pth,32268
810,101,501,100,300,150,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000810.pth,32268
811,101,501,100,300,200,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000811.pth,32268
812,101,501,100,300,250,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000812.pth,32268
813,101,501,100,300,300,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000813.pth,32268
814,101,501,100,300,350,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000814.pth,32268
815,101,501,100,300,400,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000815.pth,32268
816,101,501,100,300,450,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000816.pth,32268
817,101,501,100,300,500,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000817.pth,32268
818,151,501,100,300,50,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000818.pth,32268
819,151,501,100,300,100,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000819.pth,32268
820,151,501,100,300,150,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000820.pth,32268
821,151,501,100,300,200,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000821.pth,32268
822,151,501,100,300,250,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000822.pth,32268
823,151,501,100,300,300,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000823.pth,32268
824,151,501,100,300,350,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000824.pth,32268
825,151,501,100,300,400,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000825.pth,32268
826,151,501,100,300,450,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000826.pth,32268
827,151,501,100,300,500,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000827.pth,32268
828,201,501,100,300,50,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000828.pth,32268
829,201,501,100,300,100,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000829.pth,32268
830,201,501,100,300,150,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000830.pth,32268
831,201,501,100,300,200,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000831.pth,32268
832,201,501,100,300,250,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000832.pth,32268
833,201,501,100,300,300,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000833.pth,32268
834,201,501,100,300,350,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000834.pth,32268
835,201,501,100,300,400,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000835.pth,32268
836,201,501,100,300,450,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000836.pth,32268
837,201,501,100,300,500,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,-1,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000837.pth,32268
838,1,501,100,300,50,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000838.pth,32268
839,1,501,100,300,100,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000839.pth,32268
840,1,501,100,300,150,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000840.pth,32268
841,1,501,100,300,200,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000841.pth,32268
842,1,501,100,300,250,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000842.pth,32268
843,1,501,100,300,300,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000843.pth,32268
844,1,501,100,300,350,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000844.pth,32268
845,1,501,100,300,400,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000845.pth,32268
846,1,501,100,300,450,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000846.pth,32268
847,1,501,100,300,500,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000847.pth,32268
848,51,501,100,300,50,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000848.pth,32268
849,51,501,100,300,100,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000849.pth,32268
850,51,501,100,300,150,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000850.pth,32268
851,51,501,100,300,200,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000851.pth,32268
852,51,501,100,300,250,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000852.pth,32268
853,51,501,100,300,300,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000853.pth,32268
854,51,501,100,300,350,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000854.pth,32268
855,51,501,100,300,400,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000855.pth,32268
856,51,501,100,300,450,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000856.pth,32268
857,51,501,100,300,500,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000857.pth,32268
858,101,501,100,300,50,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000858.pth,32268
859,101,501,100,300,100,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000859.pth,32268
860,101,501,100,300,150,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000860.pth,32268
861,101,501,100,300,200,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000861.pth,32268
862,101,501,100,300,250,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000862.pth,32268
863,101,501,100,300,300,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000863.pth,32268
864,101,501,100,300,350,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000864.pth,32268
865,101,501,100,300,400,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000865.pth,32268
866,101,501,100,300,450,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000866.pth,32268
867,101,501,100,300,500,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000867.pth,32268
868,151,501,100,300,50,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000868.pth,32268
869,151,501,100,300,100,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000869.pth,32268
870,151,501,100,300,150,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000870.pth,32268
871,151,501,100,300,200,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000871.pth,32268
872,151,501,100,300,250,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000872.pth,32268
873,151,501,100,300,300,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000873.pth,32268
874,151,501,100,300,350,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000874.pth,32268
875,151,501,100,300,400,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000875.pth,32268
876,151,501,100,300,450,0.001,ReLU,17.0,1.0,,,,,,,RZ16QAM,32,False,28,0,100,30,1.4,16,0.16,4,2500,True,../data/params/ANN/params_0000000876.pth,32268
